trip_id,origin_airport,destination,destination_airport,seats,return_flight_booked,departure_time,return_time,checked_bags,trip_airline,destination_airport_lat,destination_airport_lon,base_fare_usd,user_id,trip_cancelled,flight_spend_before_discount_usd,fare_per_seat_usd
559093-b28cc639947545928c38dfc8ca72ecb6,LGA,denver,DEN,1,True,2023-04-01 07:00:00,2023-04-03 07:00:00,0,Frontier Airlines,39.858,-104.667,520.14,559093,False,520.14,520.14
559093-c043e42910a04b17b098e7aa4a15c262,LGA,san jose,SJI,1,True,2023-03-01 07:00:00,2023-03-02 07:00:00,0,Cebu Pacific,37.362,-121.929,739.7,559093,False,739.7,739.7
559107-286ff3a9e6fb421f9be00e5ae3ffab09,SKF,phoenix,LUF,1,True,2023-02-05 09:00:00,2023-02-06 09:00:00,0,Delta Air Lines,33.535,-112.383,253.13,559107,False,253.13,253.13
559107-7c7ade2d9e884b1a88a9f7d244d78b59,SKF,calgary,YYC,1,True,2023-03-22 16:00:00,2023-03-25 16:00:00,0,Delta Air Lines,51.114,-114.02,479.8,559107,False,479.8,479.8
559107-fe4ef29d3916430c9d492ac7b690f982,SKF,austin,AUS,1,True,2023-04-13 07:00:00,2023-04-18 07:00:00,1,AirTran Airways,30.194,-97.67,21.42,559107,False,21.42,21.42
559112-1920e1cd4a574b548cfde87f6d9026ef,YTZ,montreal,YMX,1,True,2023-07-15 16:00:00,2023-07-22 16:00:00,1,Ryanair,45.517,-73.417,91.78,559112,False,91.78,91.78
559112-692e0bddceef4f579c37794ed50b5038,YTZ,los angeles,LAX,1,True,2023-04-14 07:00:00,2023-04-18 07:00:00,1,Swiss International Air Lines,33.942,-118.408,613.85,559112,False,613.85,613.85
559112-d479b535051e4d6b8164d90f2f4bb2e3,YTZ,ottawa,YOW,1,True,2023-02-21 13:00:00,2023-02-26 13:00:00,1,United Airlines,45.323,-75.669,59.18,559112,False,59.18,59.18
559146-2314f127c7144d8a9427e507f2837c11,YHU,san antonio,RND,1,True,2023-02-05 07:00:00,2023-02-09 07:00:00,0,American Airlines,29.529,-98.279,476.38,559146,False,476.38,476.38
559146-48fba5ef307640e38b20f218b9b075f4,YHU,new york,JFK,1,True,2023-05-22 12:00:00,2023-05-25 12:00:00,1,KLM Royal Dutch Airlines,40.64,-73.779,90.4,559146,False,90.4,90.4
559148-239b0e00305640429751b97a79b31887,UGN,louisville,LOU,2,False,2023-07-20 12:00:00,,1,Delta Air Lines,38.228,-85.664,80.03,559148,False,80.03,40.015
559148-81ed4da5d2fb46a18bfb4684291d106d,UGN,new york,JFK,1,True,2023-04-02 11:00:00,2023-04-04 11:00:00,1,JetBlue Airways,40.64,-73.779,224.55,559148,False,224.55,224.55
559148-e559342eae7e405d87b854cba5f8e511,UGN,houston,IAH,2,True,2023-03-02 16:00:00,2023-03-06 16:00:00,1,United Airlines,29.607,-95.159,568.01,559148,False,568.01,284.005
559164-ae58e1fbf8db4f27846fb70c8308ee40,LGA,oklahoma city,OKC,1,True,2023-04-10 13:00:00,2023-04-12 13:00:00,1,JetBlue Airways,35.393,-97.601,372.54,559164,False,372.54,372.54
559176-8c16294988bb4391acf34b3f67e2e91c,LCK,seattle,BFI,1,True,2023-03-14 07:00:00,2023-03-15 07:00:00,0,Kenmore Air,47.53,-122.302,544.33,559176,False,544.33,544.33
559194-02b51507867749e2b57b59abc62adab1,YYJ,new york,JFK,1,True,2023-04-06 11:00:00,2023-04-08 11:00:00,1,Finnair,40.64,-73.779,685.95,559194,False,685.95,685.95
559194-f0928b759c074ca7837db8cdd26d59fa,YYJ,phoenix,PHX,1,True,2023-12-10 09:00:00,2023-12-22 09:00:00,0,WestJet,33.535,-112.383,335.85,559194,False,335.85,335.85
559211-2249f2ad13a64b5ab8a4bc15c14cb906,LCK,boston,BOS,1,True,2023-02-18 11:00:00,2023-02-22 11:00:00,0,Alaska Airlines,42.364,-71.005,191.1,559211,False,191.1,191.1
559211-362a2a5f2da3414f8348447428e4ebdc,LCK,phoenix,LUF,1,True,2023-04-13 11:00:00,2023-04-19 11:00:00,1,American Airlines,33.535,-112.383,486.5,559211,False,486.5,486.5
559211-a70b1693775047d8b2c7938089200d4d,LCK,new york,JFK,1,True,2023-03-07 12:00:00,2023-03-10 12:00:00,1,Qatar Airways,40.64,-73.779,146.43,559211,False,146.43,146.43
559211-eed5b54d51764b919d11903a4e697ac5,LCK,new york,LGA,1,True,2023-06-21 15:00:00,2023-06-27 15:00:00,0,Pinnacle Airlines,40.64,-73.779,136.82,559211,False,136.82,136.82
559226-a87a27b7604344af921d4712632b952a,ROC,washington,IAD,1,True,2023-05-16 08:00:00,2023-05-18 08:00:00,0,United Airlines,38.852,-77.037,85.06,559226,False,85.06,85.06
559228-9f9871eaa15b491284b91639e2d19715,ORD,vancouver,YVR,1,True,2023-03-13 13:00:00,2023-03-18 13:00:00,1,JetBlue Airways,49.195,-123.182,505.98,559228,False,505.98,505.98
559266-dbdd4981e7c541a298d9fd79e38aa9a4,JFK,charlotte,CLT,1,False,2023-02-04 12:00:00,,0,American Airlines,35.214,-80.943,78.18,559266,False,78.18,78.18
559277-3ee621c6465a4b1ebc584b7d6d857a6e,YEG,new york,JFK,1,True,2023-03-21 07:00:00,2023-03-22 07:00:00,0,Finnair,40.64,-73.779,568.65,559277,False,568.65,568.65
559324-a0aace2bc37e480c88028ab776fa144a,BAD,phoenix,PHX,1,True,2023-07-15 08:00:00,2023-07-17 08:00:00,0,Southwest Airlines,33.535,-112.383,311.07,559324,False,311.07,311.07
559324-b3288bbb3b4b40afa42cb5015bba9d0b,BAD,san jose,SJI,1,True,2023-03-09 07:00:00,2023-03-11 07:00:00,0,Cebu Pacific,37.362,-121.929,465.22,559324,False,465.22,465.22
559345-02e6036594ae424096d666f14075faba,YKZ,new york,LGA,1,True,2023-05-03 16:00:00,2023-05-08 16:00:00,0,JetBlue Airways,40.64,-73.779,102.16,559345,False,102.16,102.16
559368-623493cdb737431fb1a30f1222ff6a2e,ATL,el paso,ELP,1,True,2023-03-03 07:00:00,2023-03-06 07:00:00,1,AirTran Airways,31.849,-106.38,386.45,559368,False,386.45,386.45
559368-d20f9a349d734955b1b29e0fcea0f91f,ATL,san diego,SAN,1,True,2023-04-15 11:00:00,2023-04-19 11:00:00,1,AirTran Airways,32.699,-117.215,534.43,559368,False,534.43,534.43
559368-e43d833ec43e4ae2b35c380908b76419,ATL,san diego,SAN,1,True,2023-07-21 08:00:00,2023-07-24 08:00:00,2,American Airlines,32.699,-117.215,523.29,559368,False,523.29,523.29
559407-2be5f148fdbb4971b3091fa8e49598bf,UGN,new york,JFK,1,True,2023-02-03 07:00:00,2023-02-07 07:00:00,1,Norwegian Air Shuttle,40.64,-73.779,192.43,559407,False,192.43,192.43
559407-61755f5fea2448118f39d6fbb3eb3cee,UGN,detroit,YIP,1,True,2023-03-23 07:00:00,2023-03-26 07:00:00,1,United Airlines,42.409,-83.01,69.04,559407,False,69.04,69.04
559407-870dc9036e514f30b17af030134e6b41,UGN,dallas,DAL,2,True,2023-02-18 11:00:00,2023-03-03 11:00:00,0,Southwest Airlines,32.847,-96.852,470.02,559407,False,470.02,235.01
559407-df9a064f19a247abbea5d919fb7e1bb7,UGN,houston,EFD,1,True,2023-06-01 11:00:00,2023-06-02 11:00:00,1,Delta Air Lines,29.607,-95.159,263.41,559407,False,263.41,263.41
559441-dfeb48dc56f74ed6869ea3b75a73af6a,MXF,oklahoma city,TIK,1,True,2023-02-06 11:00:00,2023-02-06 11:00:00,1,Ryanair,35.393,-97.601,165.17,559441,False,165.17,165.17
559464-3846968c44d9453ebfc6503d9a5bcaa3,MCO,toronto,YYZ,1,True,2023-02-10 10:00:00,2023-02-12 10:00:00,1,Delta Air Lines,43.862,-79.37,303.06,559464,False,303.06,303.06
559464-8bb069038d524d9fab7a5b83eb1f0e58,MCO,denver,DEN,1,True,2023-04-06 07:00:00,2023-04-18 07:00:00,0,JetBlue Airways,39.858,-104.667,402.61,559464,False,402.61,402.61
559468-db0982246181470aac57cd565be14e6d,DSM,phoenix,LUF,1,True,2023-06-10 15:00:00,2023-06-17 15:00:00,1,American Airlines,33.535,-112.383,314.62,559468,False,314.62,314.62
559469-81c401b8f388493f8793a348ebfd5484,YMX,jacksonville,NIP,1,True,2023-02-03 07:00:00,2023-02-07 07:00:00,1,United Airlines,30.494,-81.688,302.71,559469,False,302.71,302.71
559469-aa0fd2b0ee2a403f82e3cf84388c2da3,YMX,new york,LGA,1,True,2023-04-09 07:00:00,2023-04-10 07:00:00,0,AirTran Airways,40.64,-73.779,99.63,559469,False,99.63,99.63
559469-bfc9011838c64fc18b342204778b5009,YMX,san jose,SJC,4,True,2023-07-20 11:00:00,2023-07-22 11:00:00,0,United Airlines,37.362,-121.929,2817.35,559469,False,2817.35,704.3375
559469-f9973b3914d347629980180987d8424c,YMX,edmonton,YEG,1,True,2023-03-08 12:00:00,2023-03-10 12:00:00,1,WestJet,53.667,-113.467,582.22,559469,False,582.22,582.22
559473-37ae3a5fd1f04b61ba1886f408fb7c8f,LGA,phoenix,LUF,1,True,2023-07-14 09:00:00,2023-07-17 09:00:00,1,Delta Air Lines,33.535,-112.383,684.72,559473,False,684.72,684.72
559473-4a53b9d3d89949e795cd551823dbc63e,LGA,ottawa,YOW,1,True,2023-05-19 15:00:00,2023-05-23 15:00:00,0,Allegiant Air,45.323,-75.669,94.49,559473,False,94.49,94.49
559473-a78aa626a2f346a4bfaa75801add73e7,LGA,houston,HOU,1,False,2023-02-15 09:00:00,,0,Southwest Airlines,29.607,-95.159,210.88,559473,False,210.88,210.88
559520-878be1a1f14e4279a6c997c0e5640f9f,RAL,calgary,YYC,1,True,2023-02-08 15:00:00,2023-02-13 15:00:00,0,Air Transat,51.114,-114.02,344.53,559520,False,344.53,344.53
559537-1ec3d7447d0a4fd8b88eef038f947d1a,LAX,philadelphia,PNE,4,True,2023-06-25 11:00:00,2023-06-30 11:00:00,1,United Airlines,39.872,-75.241,2867.64,559537,False,2867.64,716.91
559537-af92e53b017c43c8ac8c42551e39b3ee,LAX,dallas,DAL,1,True,2023-05-13 08:00:00,2023-05-16 08:00:00,2,AirTran Airways,32.847,-96.852,379.58,559537,False,379.58,379.58
559661-d56bbb888a044e7a99f68258f61ee7ec,YZD,london,LGW,2,True,2023-09-05 22:00:00,2023-09-12 22:00:00,1,easyJet,43.036,-81.154,60.95,559661,True,60.95,30.475
559695-2afc4d54b8744947a5c8cf96df4bf436,RND,san jose,SJI,1,True,2023-02-25 12:00:00,2023-03-01 12:00:00,0,Cebu Pacific,37.362,-121.929,428.5,559695,False,428.5,428.5
559695-6448a4247169432e911f1de83477125b,RND,baltimore,BWI,1,True,2023-04-15 12:00:00,2023-04-20 12:00:00,0,AirTran Airways,39.175,-76.668,420.31,559695,True,420.31,420.31
559695-93c1699003664dd090698cb67b117c9c,RND,winnipeg,YAV,1,True,2023-02-07 08:00:00,2023-02-11 08:00:00,3,American Airlines,50.056,-97.032,441.51,559695,False,441.51,441.51
559712-2049bf3491b3437dacb2dde6acace914,YZD,houston,IAH,1,True,2023-06-06 09:00:00,2023-06-10 09:00:00,1,United Airlines,29.607,-95.159,363.91,559712,False,363.91,363.91
559712-b97b12573b1b4165bcee653e5a6704a2,YZD,edmonton,YED,1,True,2023-02-03 13:00:00,2023-02-09 13:00:00,1,Ryanair,53.667,-113.467,441.17,559712,False,441.17,441.17
559712-c439b319fb9b4f0f8d575398e9e8f916,YZD,indianapolis,IND,1,True,2023-02-25 14:00:00,2023-03-02 14:00:00,1,American Airlines,39.717,-86.294,131.17,559712,False,131.17,131.17
559772-6bc228a9a06e4bc1a10d55771d802984,EFD,new york,JFK,2,True,2023-05-11 16:00:00,2023-05-16 16:00:00,0,Lufthansa,40.64,-73.779,830.91,559772,False,830.91,415.455
559772-6c48a8350b554aacb77c9632f8abf5f2,EFD,toronto,YYZ,1,True,2023-05-22 13:00:00,2023-05-27 13:00:00,0,Lufthansa,43.862,-79.37,374.24,559772,False,374.24,374.24
559772-8f55af63e1da45d58d1dfd55cf8bd320,EFD,philadelphia,PHL,1,True,2023-04-13 12:00:00,2023-04-15 12:00:00,1,American Airlines,39.872,-75.241,383.34,559772,False,383.34,383.34
559772-a93ea98818f6419695744c2f64ca593a,EFD,los angeles,LSQ,1,True,2023-07-06 12:00:00,2023-07-08 12:00:00,0,American Airlines,33.942,-118.408,435.7,559772,False,435.7,435.7
559772-af1a239dde274ffc81611f0843fe04df,EFD,new york,LGA,1,True,2023-02-09 07:00:00,2023-02-12 07:00:00,0,AeroMéxico,40.64,-73.779,394.75,559772,False,394.75,394.75
559772-e4aa043859144c689a03ce414c607839,EFD,calgary,YYC,2,True,2023-03-01 13:00:00,2023-03-07 13:00:00,0,WestJet,51.114,-114.02,1079.51,559772,False,1079.51,539.755
559775-5c92102b2a164fd0a0c44bff4892108f,RND,denver,DEN,1,True,2023-02-15 14:00:00,2023-02-17 14:00:00,0,United Airlines,39.858,-104.667,248.3,559775,False,248.3,248.3
559775-957ccc0842f647ad9616c31508f5d546,RND,austin,AUS,1,True,2023-06-08 07:00:00,2023-06-16 07:00:00,2,Southwest Airlines,30.194,-97.67,16.21,559775,False,16.21,16.21
559775-d8339ff5e93540b9919223bea2692e4c,RND,los angeles,LSQ,1,True,2023-04-29 14:00:00,2023-05-04 14:00:00,1,Ryanair,33.942,-118.408,319.16,559775,False,319.16,319.16
559782-00f6f118403e458fb545cf4d79990965,LBB,san francisco,SFO,1,True,2023-02-16 16:00:00,2023-02-25 16:00:00,0,AirTran Airways,37.619,-122.375,367.27,559782,False,367.27,367.27
559782-5c1f9a224e1942f3ba1b9ad40d510060,LBB,san diego,NZY,1,True,2023-04-02 08:00:00,2023-04-06 08:00:00,0,United Airlines,32.699,-117.215,247.22,559782,False,247.22,247.22
559782-96a104dc2f644babb02eefc03864bc95,LBB,indianapolis,IND,2,True,2023-07-02 10:00:00,2023-07-03 10:00:00,0,Frontier Airlines,39.717,-86.294,528.8,559782,False,528.8,264.4
559782-e4f94e3d037c418d9ad0ba485513ebbb,LBB,chicago,MDW,1,True,2023-06-13 08:00:00,2023-06-16 08:00:00,1,KLM Royal Dutch Airlines,41.786,-87.752,273.65,559782,False,273.65,273.65
559787-126adac949cc414090a48c53af712148,LAX,new york,JFK,1,True,2023-05-23 07:00:00,2023-05-26 07:00:00,0,Delta Air Lines,40.64,-73.779,672.68,559787,False,672.68,672.68
559787-6297f5f4b0b0461e9bff66079813736d,LAX,new york,JFK,1,True,2023-02-10 07:00:00,2023-02-20 07:00:00,1,American Airlines,40.64,-73.779,722.58,559787,False,722.58,722.58
559787-d9ca97f992a34f64b897d11663cddaef,LAX,paris,ORY,2,True,2024-04-25 15:00:00,2024-05-07 15:00:00,1,Airlinair,48.969,2.441,2864.54,559787,False,2864.54,1432.27
559787-e7878a021d674a27ae16de7c0b05442e,LAX,washington,DCA,1,True,2023-03-18 09:00:00,2023-03-19 09:00:00,1,American Airlines,38.852,-77.037,647.99,559787,False,647.99,647.99
559794-1ddd1094b61f4e28af6b667d8b9aa058,LAX,chicago,ORD,1,True,2023-03-03 07:00:00,2023-03-05 07:00:00,1,American Airlines,41.786,-87.752,483.96,559794,False,483.96,483.96
559794-268cd73eb7ba4965996042c0c8014d11,LAX,toronto,YZD,1,True,2023-04-12 07:00:00,2023-04-20 07:00:00,0,United Airlines,43.862,-79.37,608.8,559794,False,608.8,608.8
559794-581245aec7f442f7b5fd0a154d3c02a6,LAX,ottawa,YOW,1,True,2023-02-11 14:00:00,2023-02-15 14:00:00,1,Porter Airlines,45.323,-75.669,696.17,559794,False,696.17,696.17
559794-8b842d0dbd074ed99e282c6e2cd2e00d,LAX,san antonio,SKF,1,True,2023-05-12 09:00:00,2023-05-15 09:00:00,1,Ryanair,29.529,-98.279,315.06,559794,False,315.06,315.06
559794-a8f42bcedf2a432c9d3133209d21459d,LAX,vancouver,YVR,1,True,2023-03-21 14:00:00,2023-03-24 14:00:00,1,Air Canada,49.195,-123.182,311.61,559794,False,311.61,311.61
559834-34d2ff7c91ac42f38b4bcc9b94a9e859,LRD,indianapolis,IND,1,True,2023-02-08 10:00:00,2023-02-10 10:00:00,0,American Airlines,39.717,-86.294,374.59,559834,False,374.59,374.59
559834-f07fecbb8fa144d28644ff7eafd117ac,LRD,toronto,YTZ,1,True,2023-03-03 07:00:00,2023-03-05 07:00:00,1,Porter Airlines,43.862,-79.37,431.06,559834,False,431.06,431.06
559846-785d51bb2c744e8ca584f2a973c5507c,LAX,philadelphia,PHL,1,True,2023-02-05 08:00:00,2023-02-10 08:00:00,0,American Airlines,39.872,-75.241,728.52,559846,False,728.52,728.52
559863-8d830c0943044feeb019afe6e9d7a5fe,IND,columbus,LCK,3,True,2023-02-05 10:00:00,2023-02-09 10:00:00,0,Allegiant Air,39.998,-82.892,152.18,559863,False,152.18,50.72666666666667
559863-c7c19bee98eb4a838f99ee6ccfa9a09d,IND,baltimore,BWI,1,True,2023-04-13 16:00:00,2023-04-18 16:00:00,1,AirTran Airways,39.175,-76.668,151.18,559863,False,151.18,151.18
559863-d9ad275822b34876be1b2c2a81e49e15,IND,new york,LGA,1,True,2023-02-21 07:00:00,2023-02-28 07:00:00,1,Delta Air Lines,40.64,-73.779,199.47,559863,False,199.47,199.47
559901-18143affdbc04cbd85fe0b16777d77f9,YHU,austin,AUS,1,True,2023-07-14 14:00:00,2023-07-17 14:00:00,0,United Airlines,30.194,-97.67,488.99,559901,False,488.99,488.99
559901-2061040050a442af9cadcb9bd60279b7,YHU,phoenix,PHX,1,True,2023-06-30 07:00:00,2023-07-02 07:00:00,0,Southwest Airlines,33.535,-112.383,652.33,559901,False,652.33,652.33
559901-6f695418e72a43b8bb4ad91ebca47be1,YHU,houston,HOU,1,True,2023-04-08 08:00:00,2023-04-10 08:00:00,0,AirTran Airways,29.607,-95.159,458.65,559901,False,458.65,458.65
559901-deebecc881514786979b2b2ed7350085,YHU,new york,LGA,1,True,2023-02-14 12:00:00,2023-02-16 12:00:00,1,JetBlue Airways,40.64,-73.779,101.85,559901,False,101.85,101.85
559918-e2aad7d5a7494fabba5f39d8df166539,YYC,indianapolis,IND,1,True,2023-07-03 12:00:00,2023-07-06 12:00:00,1,Allegiant Air,39.717,-86.294,417.71,559918,False,417.71,417.71
559936-4766da1332a1437580f17b1c2d0a1fc5,MCI,baltimore,BWI,1,True,2023-02-04 15:00:00,2023-02-08 15:00:00,0,American Airlines,39.175,-76.668,273.56,559936,False,273.56,273.56
559936-c3bd005e92b14cc383a8e8d8afb5d668,MCI,new york,JFK,1,True,2023-02-21 07:00:00,2023-02-24 07:00:00,0,American Airlines,40.64,-73.779,311.27,559936,True,311.27,311.27
559936-d2c95036c9f541c1bda3ea4a0d008f65,MCI,hamilton,HLZ,1,True,2023-03-29 12:00:00,2023-04-02 12:00:00,0,Air New Zealand,43.173,-79.935,218.08,559936,False,218.08,218.08
559981-3fd703a6f75d4a298498bcf54a213e73,LCK,ottawa,YOW,1,True,2023-02-08 07:00:00,2023-02-11 07:00:00,0,Abu Dhabi Amiri Flight,45.323,-75.669,143.32,559981,False,143.32,143.32
559981-443a22d9102145ec88118809e2d54e31,LCK,new york,LGA,1,True,2023-06-28 12:00:00,2023-07-02 12:00:00,0,Delta Air Lines,40.64,-73.779,148.48,559981,False,148.48,148.48
559981-abb07fd4e7c34adaad3077e1eef818fd,LCK,san jose,SJC,1,True,2023-03-10 07:00:00,2023-03-16 07:00:00,2,Southwest Airlines,37.362,-121.929,644.05,559981,False,644.05,644.05
559981-b9f6e1be7e2a4c1cabc56a2969152a59,LCK,new york,JFK,1,True,2023-07-09 07:00:00,2023-07-11 07:00:00,1,Delta Air Lines,40.64,-73.779,150.91,559981,False,150.91,150.91
559981-d115483daa934519b18b72dc572713c4,LCK,new york,JFK,2,True,2023-02-25 07:00:00,2023-02-28 07:00:00,0,Alitalia,40.64,-73.779,311.02,559981,False,311.02,155.51
559981-f535394fa2f74547984af22d6885911e,LCK,austin,AUS,1,False,2023-06-10 07:00:00,,1,American Airlines,30.194,-97.67,142.29,559981,False,142.29,142.29
559995-2d605f591d7f403ba16fcc30b4d1c141,TIK,toronto,YKZ,2,True,2023-06-25 07:00:00,2023-07-01 07:00:00,1,Ryanair,43.862,-79.37,503.9,559995,False,503.9,251.95
560035-9fcc2d662b704affa4dbc1425592eae6,NZY,fresno,FAT,1,True,2023-05-19 07:00:00,2023-05-21 07:00:00,1,American Airlines,36.776,-119.718,85.4,560035,False,85.4,85.4
560035-abc586496904471b980443f85b58b8e4,NZY,toronto,YZD,1,True,2023-04-04 07:00:00,2023-04-17 07:00:00,1,Ryanair,43.862,-79.37,560.59,560035,False,560.59,560.59
560065-886a06be79204231aa807af6bd5d8c49,SJC,washington,IAD,1,True,2023-02-27 07:00:00,2023-03-03 07:00:00,1,United Airlines,38.852,-77.037,694.13,560065,False,694.13,694.13
560065-f1e49fd4796148838ae5fb12760b1e5d,SJC,chicago,ORD,1,True,2023-06-08 07:00:00,2023-06-11 07:00:00,0,Aer Lingus,41.786,-87.752,520.23,560065,False,520.23,520.23
560078-87786463d47a4f93b353a4bad0344da1,BNA,philadelphia,PHL,1,True,2023-05-06 16:00:00,2023-05-10 16:00:00,1,American Airlines,39.872,-75.241,202.18,560078,False,202.18,202.18
560078-cc00fbd5aae6486dbba59cca4cd70b60,BNA,calgary,YYC,1,True,2023-04-07 08:00:00,2023-04-08 08:00:00,1,Air Transat,51.114,-114.02,500.15,560078,False,500.15,500.15
560078-dc6898ee80c84f18b3e8a9c2bea0e480,BNA,winnipeg,YWG,1,True,2023-02-15 08:00:00,2023-02-16 08:00:00,1,Air Canada,50.056,-97.032,327.54,560078,False,327.54,327.54
560085-09df6c122fff4f7e926ffb26d347820f,FAT,edmonton,YXD,2,True,2023-03-25 11:00:00,2023-04-02 11:00:00,1,Ryanair,53.667,-113.467,685.27,560085,False,685.27,342.635
560085-0e9afc4780184cb4ba5b8c3b4c7fea23,FAT,toronto,YTZ,2,False,2023-05-12 15:00:00,,1,Porter Airlines,43.862,-79.37,664.25,560085,True,664.25,332.125
560085-1f20104df7c240f98cf5719d1155bf56,FAT,toronto,YKZ,1,True,2023-07-28 07:00:00,2023-07-29 07:00:00,0,American Airlines,43.862,-79.37,629.11,560085,False,629.11,629.11
560085-37e6d6a958af484990cc9816cde53afd,FAT,new york,LGA,1,True,2023-06-12 07:00:00,2023-06-17 07:00:00,0,American Airlines,40.64,-73.779,696.78,560085,False,696.78,696.78
560085-b8ca9632879d412da4c1d1fe3e5cf93c,FAT,charlotte,CLT,1,True,2023-02-11 15:00:00,2023-02-19 15:00:00,1,American Airlines,35.214,-80.943,523.66,560085,False,523.66,523.66
560090-afba8dd5f0064858ad48a034a308e1d1,LGA,toronto,YYZ,1,True,2023-02-16 09:00:00,2023-02-18 09:00:00,1,Turkish Airlines,43.862,-79.37,98.79,560090,False,98.79,98.79
560090-f0a92ab5b8e6455487356785eaca6be9,LGA,chicago,ORD,1,True,2023-07-12 07:00:00,2023-07-19 07:00:00,0,Allegiant Air,41.786,-87.752,200.02,560090,False,200.02,200.02
560125-2dc8e47b890f4e839900c051b42dbad5,YZD,san diego,NZY,2,True,2023-02-09 09:00:00,2023-02-12 09:00:00,1,United Airlines,32.699,-117.215,1313.3,560125,False,1313.3,656.65
560125-9729f0e3db864a11ab7cd1ca43730b07,YZD,new york,LGA,1,True,2023-06-24 15:00:00,2023-07-05 15:00:00,1,Allegiant Air,40.64,-73.779,98.05,560125,False,98.05,98.05
560175-14ee945024294eaaa0f11e60b19cf27c,YTZ,detroit,DET,1,True,2023-04-10 09:00:00,2023-04-13 09:00:00,0,American Airlines,42.409,-83.01,57.24,560175,False,57.24,57.24
560175-c9f3c336993b431592f2df07c635804d,YTZ,new york,LGA,1,True,2023-02-11 07:00:00,2023-02-12 07:00:00,0,Southwest Airlines,40.64,-73.779,96.15,560175,False,96.15,96.15
560195-0143113a46bb48ef8eaad7fc1c10a273,OPF,toronto,YTZ,1,True,2023-03-19 07:00:00,2023-03-21 07:00:00,0,Porter Airlines,43.862,-79.37,332.25,560195,False,332.25,332.25
560195-154e14067c454bd08d0496accf529f6e,OPF,jacksonville,LRF,1,True,2023-02-14 07:00:00,2023-02-16 07:00:00,0,Delta Air Lines,30.494,-81.688,100.72,560195,False,100.72,100.72
560195-187f6a54be8d4c468ce7985c430429cb,OPF,el paso,BIF,2,True,2023-04-08 07:00:00,2023-04-11 07:00:00,0,Ryanair,31.849,-106.38,902.24,560195,False,902.24,451.12
560195-c8a3dccba37f4ffb9a03d1215bb4008d,OPF,montreal,YHU,2,True,2023-05-19 14:00:00,2023-05-22 14:00:00,2,Delta Air Lines,45.517,-73.417,789.84,560195,False,789.84,394.92
560195-fc13ab6b2b5e4b6798cf426c78bc7bcd,OPF,calgary,YYC,1,True,2023-02-27 15:00:00,2023-03-08 15:00:00,0,WestJet,51.114,-114.02,689.61,560195,False,689.61,689.61
560213-1aba91d4c6d1443d8ec0c3a9e02f0f37,HOU,baltimore,BWI,1,True,2023-02-06 11:00:00,2023-02-08 11:00:00,1,Southwest Airlines,39.175,-76.668,343.19,560213,False,343.19,343.19
560213-b8ea52baca174689beb595c01924cd7a,HOU,denver,DEN,1,True,2023-04-14 14:00:00,2023-04-17 14:00:00,2,AirTran Airways,39.858,-104.667,253.71,560213,False,253.71,253.71
560245-4ef60245e98f4144acc2788dd5ab2922,SJC,philadelphia,PHL,3,True,2023-07-13 11:00:00,2023-07-15 11:00:00,0,Allegiant Air,39.872,-75.241,2141.32,560245,False,2141.32,713.7733333333334
560245-5ceb3b1262004755bc7c13d043b141b9,SJC,san diego,NZY,1,True,2023-02-08 10:00:00,2023-02-15 10:00:00,0,Delta Air Lines,32.699,-117.215,113.87,560245,False,113.87,113.87
560245-c4ea0f1bfa074ad089eafbdbbf6add36,SJC,philadelphia,PNE,3,True,2023-05-12 09:00:00,2023-05-14 09:00:00,0,American Airlines,39.872,-75.241,2345.76,560245,False,2345.76,781.9200000000001
560273-8a15d1ed891f48dd8f3dd3a6080e17ef,FAT,new york,JFK,1,True,2023-04-30 15:00:00,2023-05-04 15:00:00,0,British Airways,40.64,-73.779,730.04,560273,False,730.04,730.04
560273-aac2174134814d8ca9aad611988bced2,FAT,chicago,MDW,1,True,2023-02-27 08:00:00,2023-03-02 08:00:00,0,Southwest Airlines,41.786,-87.752,461.8,560273,False,461.8,461.8
560291-1dd3ec6041304015b1281bf5e9c06792,BIF,charlotte,CLT,1,True,2023-06-14 12:00:00,2023-06-15 12:00:00,1,JetBlue Airways,35.214,-80.943,398.31,560291,False,398.31,398.31
560291-48fd5d5be4644df1bbf670cf421a7c2d,BIF,memphis,MEM,1,True,2023-02-20 15:00:00,2023-03-02 15:00:00,1,Southwest Airlines,35.042,-89.977,262.34,560291,False,262.34,262.34
560291-b35e8e801cc5444da7c10a5c51866308,BIF,quebec,YQB,1,True,2023-07-11 07:00:00,2023-07-13 07:00:00,1,Air Transat,46.788,-71.398,655.78,560291,False,655.78,655.78
560341-e3b913682ec24dddb1ed059039e362d9,OMA,calgary,YYC,1,True,2023-06-09 07:00:00,2023-06-14 07:00:00,0,WestJet,51.114,-114.02,322.31,560341,False,322.31,322.31
560362-1511d763ae4b44469ad455c431878da0,LGA,baltimore,BWI,1,True,2023-04-26 07:00:00,2023-04-27 07:00:00,2,Delta Air Lines,39.175,-76.668,53.04,560362,False,53.04,53.04
560362-3e048b9fbf8946ccb2a375fdd3e96f54,LGA,los angeles,LSQ,1,False,2023-03-14 16:00:00,,0,Delta Air Lines,33.942,-118.408,354.04,560362,False,354.04,354.04
